supply_id,physician
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQxMyQyNjEwMDIjNTEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ3MiQyNjEyMjIjNjEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ3OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjODEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ4MiQyNjE0ODEjNzEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ5MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ5MiQyNjE0ODEjNjEjJDEjJDAjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ5MiQzNjEyMjIjNTEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ5OSQzNjEyMjIjNzEjJDEjJDgjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQwMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQxMyQzNjEwMDIjNDEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQyIyQ3IyQwMCQzNjEwMDIjNTEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQyIyQzIyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjODEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQyIyQzIyQwMCQyNjE4MzIjNDEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQyIyQzIyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzMxIyQyIyQzIyQwMCQzNjEwMDIjNjEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ3MiQzNjE0ODEjNjEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ3OSQyNjE4MzIjNDEjJDEjJDgjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ3OSQyNjEyMjIjNTEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNzEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ4MiQzNjE4MzIjNzEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,3
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ4OSQzNjEyMjIjNTEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQwMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,3
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQwMyQzNjEwMDIjNjEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,3
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQyIyQ3IyQwMCQyNjE0ODEjODEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQyIyQ3IyQwMCQyNjE4MzIjNTEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQyIyQ3IyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQyIyQ3IyQwMCQzNjEyMjIjNzEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ2MiQyNjE0ODEjODEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ2MiQzNjE4MzIjNjEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ3MiQ0NjEwMDIjODEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ3MiQyNjE4MzIjNDEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ3MiQzNjE4MzIjNTEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ3MiQzNjEyMjIjNjEjJDEjJDAjJDgz,3
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ3OSQzNjEwMDIjNDEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ4MiQyNjE0ODEjNTEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQyNjEwMDIjNjEjJDEjJDAjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,5
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQzNjEwMDIjNzEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ4OSQzNjEyMjIjNjEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ5MiQyNjE0ODEjNDEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ5OSQyNjE0ODEjNTEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQwMyQyNjE4MzIjNDEjJDEjJDgjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQxMyQyNjEwMDIjNTEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNzEjJDEjJDgjJDgz,4
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ2MiQyNjE4MzIjNjEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ2MiQyNjEwMDIjNDEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ2MiQzNjE4MzIjODEjJDEjJDYjJDgz,3
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ3MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ3MiQyNjEwMDIjNzEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ3MiQyNjEyMjIjNjEjJDEjJDQjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ4MiQzNjE4MzIjNTEjJDEjJDYjJDgz,3
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ4OSQyNjE4MzIjNjEjJDEjJDAjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ5MiQzNjE0ODEjNjEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ5MiQzNjE4MzIjNDEjJDEjJDgjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ5OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ5OSQzNjEwMDIjODEjJDEjJDIjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQwMyQzNjEyMjIjNDEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQxMyQyNjE0ODEjODEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQyIyQ1IyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQyIyQ1IyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNDEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQyIyQxIyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,3
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQyIyQxIyQwMCQzNjE0ODEjNzEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNjEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ3MiQyNjE4MzIjNjEjJDEjJDQjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ3MiQzNjE4MzIjODEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ4MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ4MiQyNjE4MzIjNTEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ4MiQzNjEwMDIjODEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,3
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ5MiQyNjEyMjIjNDEjJDEjJDgjJDgz,3
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ5MiQzNjEwMDIjNjEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQwMyQyNjEyMjIjODEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQxMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQxMyQ0NjEwMDIjNTEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQxMyQyNjEyMjIjNjEjJDEjJDgjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQxMyQzNjE4MzIjNzEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQxMyQzNjEwMDIjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQxMyQzNjEyMjIjODEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNDEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNjEjJDEjJDAjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNTEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,4
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNDEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNTEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNTEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNzEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNTEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjNjEjJDEjJDAjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQwMyQyNjEyMjIjNTEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjODEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQyIyQ3IyQwMCQyNjEwMDIjNjEjJDEjJDAjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNTEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNTEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNzEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjNDEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ2MiQyNjEwMDIjNjEjJDEjJDAjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjE0ODEjODEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjEwMDIjNzEjJDEjJDgjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjE0ODEjNDEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjEwMDIjODEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjE0ODEjNTEjJDEjJDYjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,2
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjEyMjIjNDEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjEwMDIjODEjJDEjJDIjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE0ODEjNjEjJDEjJDAjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjE4MzIjNjEjJDEjJDQjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,1
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQwMyQyNjE4MzIjNDEjJDEjJDQjJDgz,1
